project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidInteger,718,721,"Integer getValidInteger(String,String,int,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidListItem,883,890,"String getValidListItem(String,String,List,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidInput,166,172,"boolean isValidInput(String,String,String,int,boolean,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidSafeHTML,319,324,"boolean isValidSafeHTML(String,String,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidHTTPRequestParameterSet,896,901,"boolean isValidHTTPRequestParameterSet(String,HttpServletRequest,Set,Set)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,assertValidFileUpload,829,834,"void assertValidFileUpload(String,String,String,File,byte,int,List,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidListItem,872,874,"String getValidListItem(String,String,List)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidInteger,693,698,"boolean isValidInteger(String,String,int,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidURI,1210,1247,"boolean isValidURI(String,String,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidFileName,586,593,"String getValidFileName(String,String,List,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidFileContent,765,775,"byte getValidFileContent(String,byte,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidFileContent,752,758,"boolean isValidFileContent(String,byte,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidFileName,541,580,"String getValidFileName(String,String,List,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidPrintable,979,985,"boolean isValidPrintable(String,char,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidSafeHTML,356,363,"String getValidSafeHTML(String,String,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidDouble,680,687,"Double getValidDouble(String,String,double,double,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidFileName,503,504,"boolean isValidFileName(String,String,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidPrintable,1050,1056,"boolean isValidPrintable(String,String,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidDate,304,313,"Date getValidDate(String,String,DateFormat,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidNumber,633,640,"Double getValidNumber(String,String,long,long,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidPrintable,1082,1089,"String getValidPrintable(String,String,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidPrintable,1066,1073,"String getValidPrintable(String,String,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,assertValidHTTPRequestParameterSet,950,954,"void assertValidHTTPRequestParameterSet(String,HttpServletRequest,Set,Set,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidNumber,611,617,"boolean isValidNumber(String,String,long,long,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,assertValidHTTPRequestParameterSet,925,940,"void assertValidHTTPRequestParameterSet(String,HttpServletRequest,Set,Set)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidCreditCard,402,409,"String getValidCreditCard(String,String,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidPrintable,964,969,"boolean isValidPrintable(String,char,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidDate,289,298,"Date getValidDate(String,String,DateFormat,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidInteger,727,734,"Integer getValidInteger(String,String,int,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidDirectoryPath,435,441,"boolean isValidDirectoryPath(String,String,File,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidSafeHTML,346,350,"String getValidSafeHTML(String,String,int,boolean)"
fabric8io__kubernetes-client_CVE-2021-4178_5.0.2_445103004d1ed3153d5abb272473451d05891e39,CVE-2021-4178,fabric8io,kubernetes-client,445103004d1ed3153d5abb272473451d05891e39,kubernetes-client/src/main/java/io/fabric8/kubernetes/client/utils/Serialization.java,Serialization,1238,1280,unmarshalYaml,1249,1271,"<T> T unmarshalYaml(InputStream is, TypeReference<T> type)"
xwiki__xwiki-rendering_CVE-2023-37908_14.10.3_f4d5acac451dccaf276e69f0b49b72221eef5d2f,CVE-2023-37908,xwiki,xwiki-rendering,f4d5acac451dccaf276e69f0b49b72221eef5d2f,xwiki-rendering-xml/src/main/java/org/xwiki/rendering/renderer/printer/XHTMLWikiPrinter.java,XHTMLWikiPrinter,,,cleanAttributes,,,"Map<String, String> cleanAttributes(String elementName, Map<String, String> attributes)"
jstachio__jstachio_CVE-2023-33962_1.0.0_7b2f78377d1284df14c580be762a25af5f8dcd66,CVE-2023-33962,jstachio,jstachio,7b2f78377d1284df14c580be762a25af5f8dcd66,api/jstachio/src/main/java/io/jstach/jstachio/escapers/HtmlEscaper.java,,,,append,,,"<A extends Output<E>, E extends Exception> void append"
apache__jspwiki_CVE-2019-0225_2.11.0.M2_88d89d6523802c044cfcb7930cba40d8eeb21da2,CVE-2019-0225,apache,jspwiki,88d89d6523802c044cfcb7930cba40d8eeb21da2,jspwiki-main/src/main/java/org/apache/wiki/url/DefaultURLConstructor.java,DefaultURLConstructor,,,getForwardPage,,,"getForwardPage(HttpServletRequest request)"
FasterXML__jackson-databind_CVE-2020-25649_2.6.7.3,CVE-2020-25649,FasterXML,jackson-databind,3d932709abd0b5390efe67451653fc9efa9db677,src/main/java/com/fasterxml/jackson/databind/ext/DOMDeserializer.java,DOMDeserializer,22,83,parse,50,54,"Document parse(String)"
FasterXML__jackson-databind_CVE-2020-25649_2.6.7.3,CVE-2020-25649,FasterXML,jackson-databind,612f971b78c60202e9cd75a299050c8f2d724a59,src/main/java/com/fasterxml/jackson/databind/ext/DOMDeserializer.java,DOMDeserializer,22,83,parse,50,54,"Document parse(String)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-properties/src/main/java/org/ff4j/parser/properties/PropertiesParser.java,PropertiesParser,49,276,parseFeatures,276,333,"void parseFeatures(FF4jConfiguration,Map)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-properties/src/main/java/org/ff4j/parser/properties/PropertiesParser.java,PropertiesParser,49,276,parseProperties,213,265,"Map parseProperties(String,Map)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-properties/src/test/java/org/ff4j/parser/properties/PropertiesParserTest.java,PropertiesParserTest,33,51,importProperties_should_be_same_asXMLImport,51,79,"void importProperties_should_be_same_asXMLImport()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-properties/src/test/java/org/ff4j/parser/properties/PropertiesParserTest.java,PropertiesParserTest,33,51,should_export_anyConfig_asProperties,41,47,"void should_export_anyConfig_asProperties()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-properties/src/test/java/org/ff4j/parser/properties/PropertiesParserTest.java,PropertiesParserTest,33,51,propertiesFile_shouldExist,36,37,"void propertiesFile_shouldExist()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-yaml/src/main/java/org/ff4j/parser/yaml/YamlParser.java,YamlParser,50,328,parseProperties,147,202,"Map parseProperties(List)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-yaml/src/main/java/org/ff4j/parser/yaml/YamlParser.java,YamlParser,50,328,parseFlipStrategy,250,266,"FlippingStrategy parseFlipStrategy(Feature,Map)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-yaml/src/test/java/org/ff4j/parser/yaml/YamlParserTest.java,YamlParserTest,33,51,yamlFile_shouldExist,36,37,"void yamlFile_shouldExist()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-config-yaml/src/test/java/org/ff4j/parser/yaml/YamlParserTest.java,YamlParserTest,33,51,importYaml_should_be_same_asXMLImport,51,79,"void importYaml_should_be_same_asXMLImport()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/main/java/org/ff4j/conf/XmlParser.java,XmlParser,55,704,parsePropertiesTag,358,420,"Map parsePropertiesTag(Element)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/main/java/org/ff4j/conf/XmlParser.java,XmlParser,55,704,parseFlipStrategy,432,476,"FlippingStrategy parseFlipStrategy(Element,String)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/main/java/org/ff4j/property/util/PropertyFactory.java,PropertyFactory,54,158,createProperty,158,179,"Property createProperty(String,String,String,String,Set)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/main/java/org/ff4j/utils/MappingUtil.java,MappingUtil,50,192,instanceFlippingStrategy,181,188,"FlippingStrategy instanceFlippingStrategy(String,String,Map)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/test/java/org/ff4j/test/parser/XmlParserTest.java,XmlParserTest,37,140,testParsingFeatureInvalidTag,83,84,"void testParsingFeatureInvalidTag()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/test/java/org/ff4j/test/parser/XmlParserTest.java,XmlParserTest,37,140,testParseXMLWithSpecialCharacters,108,136,"void testParseXMLWithSpecialCharacters()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/test/java/org/ff4j/test/property/PropertyFactoryTest.java,PropertyFactoryTest,39,110,testPropertyFactory9,99,100,"void testPropertyFactory9()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/test/java/org/ff4j/test/utils/MappingUtilsTest.java,MappingUtilsTest,46,144,testIntanciateInvalidFlippingStrategy,81,82,"void testIntanciateInvalidFlippingStrategy()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-core/src/test/java/org/ff4j/test/utils/MappingUtilsTest.java,MappingUtilsTest,46,144,testAssert4,96,97,"void testAssert4()"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-web/src/main/java/org/ff4j/web/embedded/ConsoleOperations.java,ConsoleOperations,72,438,createFeature,85,150,"void createFeature(FF4j,HttpServletRequest)"
ff4j__ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,ff4j,ff4j,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6,ff4j-web/src/main/java/org/ff4j/web/embedded/ConsoleOperations.java,ConsoleOperations,72,438,updateFlippingStrategy,244,270,"void updateFlippingStrategy(Feature,String,String)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,downloadBundle,502,511,"void downloadBundle(String,OutputStream)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,ensureFileWithinBundleDir,,,"void ensureFileWithinBundleDir(Path, String)"
Graylog2__graylog2-server_CVE-2023-41044_5.1.2,CVE-2023-41044,Graylog2,graylog2-server,02b8792e6f4b829f0c1d87fcbf2d58b73458b938,graylog2-server/src/main/java/org/graylog2/rest/resources/system/debug/bundle/SupportBundleService.java,SupportBundleService,104,557,deleteBundle,,,"void deleteBundle(String)"
gturri__aXMLRPC_CVE-2020-36641_1.12.0,CVE-2020-36641,gturri,aXMLRPC,456752ebc1ef4c0db980cb5b01a0b3cd0a9e0bae,src/main/java/de/timroes/axmlrpc/ResponseParser.java,ResponseParser,28,117,parse,45,90,"Object parse(SerializerHandler,InputStream,boolean)"
gturri__aXMLRPC_CVE-2020-36641_1.12.0,CVE-2020-36641,gturri,aXMLRPC,ad6615b3ec41353e614f6ea5fdd5b046442a832b,src/main/java/de/timroes/axmlrpc/ResponseParser.java,ResponseParser,28,117,parse,45,90,"Object parse(SerializerHandler,InputStream,boolean)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.convertors/src/main/java/org/hl7/fhir/convertors/misc/NpmPackageVersionConverter.java,NpmPackageVersionConverter,43,319,execute,78,180,"void execute()"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.convertors/src/main/java/org/hl7/fhir/convertors/misc/NpmPackageVersionConverter.java,NpmPackageVersionConverter,43,319,getErrors,74,75,"List getErrors()"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.convertors/src/main/java/org/hl7/fhir/convertors/misc/NpmPackageVersionConverter.java,NpmPackageVersionConverter,43,319,convertPackage,183,198,"byte convertPackage(byte)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r4b/src/main/java/org/hl7/fhir/r4b/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,unzip,97,109,"void unzip(InputStream,String)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r4b/src/main/java/org/hl7/fhir/r4b/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,initialize,61,81,"void initialize()"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r5/src/main/java/org/hl7/fhir/r5/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,initialize,61,81,"void initialize()"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.r5/src/main/java/org/hl7/fhir/r5/terminologies/TerminologyCacheManager.java,TerminologyCacheManager,32,150,unzip,97,109,"void unzip(InputStream,String)"
hapifhir__org.hl7.fhir.core_CVE-2023-24057_5.6.91,CVE-2023-24057,hapifhir,org.hl7.fhir.core,b50aec59124416b7315a49220cfc3999223414cc,org.hl7.fhir.utilities/src/main/java/org/hl7/fhir/utilities/npm/NpmPackage.java,NpmPackage,86,1203,readStream,394,443,"void readStream(InputStream,String,boolean)"
